show_id,type,title,director,cast,country,date_added,release_year,duration,listed_in,description,netflix,hulu,disney+,prime,imdb,rotten_tomatoes
s834,TV Show,Naked and Afraid XL,,,United States,"April 1, 2021",2015,2 Seasons,"Adventure, Documentaries, Reality","A group of the best survival experts in the world take on an un-survivable situation: 40 days. 40 nights. No food, water or clothes. To survive they’ll need to master the environment, pushing far beyond the breaking point. Will even one be able to finish?",0,1,0,0,6.7,82
s835,TV Show,Say Yes to the Dress,,,United States,"April 1, 2021",2014,5 Seasons,"Family, Lifestyle & Culture, Reality",Say Yes to the Dress goes behind-the-scenes at Kleinfeld's bridal salon in New York and uncovers the hurdles every staff member faces to make each bride completely satisfied on what may be the single most important day of her life.,0,1,0,0,9.6,37
s842,TV Show,The Black Full Monty,,,,"April 1, 2021",2020,1 Season,Documentaries,"A peek behind the curtain of Britain's first all-Black touring strip dancing group, revealing what motivates the men to bare all, and what brings audiences flocking to their saucy performances",0,1,0,0,7.7,99
s843,TV Show,Tournament of Champions,,,,"April 1, 2021",2020,1 Season,"Cooking & Food, Lifestyle & Culture, Reality","Guy Fieri gathers 16 of the world's greatest chefs for an intense, single-elimination culinary tournament. Emotions run high as the chefs battle to stay in the competition, and surprises unfold both inside and outside the arena.",0,1,0,0,4.2,84
s844,TV Show,Undercover Billionaire,,,,"April 1, 2021",2019,1 Season,Reality,"In ""Undercover Billionaire,"" businessman Glenn Stearns heads to Erie, Pa., to try to build a million-dollar company from scratch in just 90 days. With $100 in his pocket, the self-made billionaire must come up with an idea and find a team to help him build the business. Along the way, he shares practical tips and real-world knowledge based on his three decades in business. Born into a working-class family, Stearns is diagnosed with dyslexia, fails the fourth grade and fathers a child at the age of 14. However, he pulls himself up by his bootstraps and displays an unmatched entrepreneurial spirit as a young person, forming his own mortgage company, Stearns Lending LLC, within 10 years after becoming a teenage father. In the reality series, Stearns will reveal his true identity at the end of the 90 days, and a financial evaluator will asses the value of his new company to see whether it hits the mark. If it doesn't, Stearns will put $1 million of his own money into the business.",0,1,0,0,5.2,86
s845,TV Show,Unikitty,,,"United States, Denmark","April 1, 2021",2017,3 Seasons,"Action, Adventure, Comedy","Cartoon Network is transporting viewers to a joyous kingdom full of sparkle matter, happy thoughts and the occasional rage-out in Unikitty!",0,1,0,0,7.3,35
s846,TV Show,Vegas Chef Prizefight,,,,"April 1, 2021",2020,1 Season,"Cooking & Food, Lifestyle & Culture, Reality","Chef Anne Burrell hosts as eight handpicked, hotshot chefs compete for the job of a lifetime – a head chef position at a new, $10 million restaurant at the Flamingo Resort and Casino in Las Vegas.",0,1,0,0,6.3,70
s849,TV Show,ABCNL Prime With Linsey Davis,,,,"March 29, 2021",2020,1 Season,News,Your primetime news source for context and analysis of the day’s top stories. In-depth reporting and storytelling from across the country and around the world – hosted by Linsey Davis.,0,1,0,0,9.5,70
s850,TV Show,All of Us,,,,"March 29, 2021",2003,4 Seasons,"Comedy, Sitcom","Inspired by the domestic lives of celebrities Jada Pinkett Smith and Will Smith, the family comedy ""All of Us"" reflects a new generation's enlightened attitude towards those who juggle ex-spouses, dating and professional lives. Robert James, an entertainment reporter for a local Los Angeles television station, is handsome, smart and thoroughly modern in his thinking. Recently divorced from the somewhat self-absorbed Neesee, the mother of their endearing 6-year-old son, Robert refuses to buy into the old stereotype that being divorced means you can't get along with the ex.",0,1,0,0,8.7,91
s851,TV Show,RuPaul's Drag Race All Stars,,,United States,"March 29, 2021",2012,4 Seasons,"Black Stories, LGBTQ+, Lifestyle & Culture","RuPaul welcomes back the best of the best, the top queens from former seasons of ""Drag Race"" to determine which of these all-stars will claim the ultimate title and be declared Queen amongst queens.",0,1,0,0,8.2,58
s852,TV Show,My Hero Academia,,,Japan,"March 27, 2021",2016,5 Seasons,"Action, Anime, Comedy","Despite being born powerless into a super-powered world, Izuku refuses to give up on his dream of becoming a hero. He enrolls himself in a prestigious hero academy with a deadly entrance exam. To make the grade, he’ll have to put in some serious study time with the mightiest hero of all.",0,1,0,0,6.7,78
s855,TV Show,Solar Opposites,,,United States,"March 26, 2021",2020,2 Seasons,"Adult Animation, Comedy, Science Fiction","A team of four aliens escape their exploding home world only to crash land into a move-in ready home in suburban America. They are evenly split on whether Earth is awful or awesome. Korvo (Justin Roiland) and Yumyulack (Sean Giambrone) only see the pollution, crass consumerism, and human frailty while Terry (Thomas Middleditch) and Jesse (Mary Mack) love humans and all their TV, junk food and fun stuff. Their mission: protect the Pupa, a living super computer that will one day evolve into its true form, consume them and terraform the Earth.",0,1,0,0,5.3,72
s861,TV Show,Breeders,,,"United Kingdom, United States","March 23, 2021",2020,2 Seasons,"Comedy, Sitcom","""Breeders"" explores the paradox experienced by nearly all parents, the willingness to die for one's children coupled with the near-constant desire to kill them. Paul is a caring father who discovers he's not quite the man he thought he was. His partner, Ally, runs a recording studio, makes Paul laugh and has the ability to read a story to their children while she's technically asleep. In this honest and uncompromising comedy, Paul and Ally are juggling full-time careers, aging parents, a mortgage, upheavals in their relationship and the unenviable curveballs of parenting their young children, Luke and Ava. When Ally's estranged father Michael appears on their doorstep, the family essentially takes on a third child three quarters of the time, but this one comes with baggage and opinions. Paul's own parents, Jackie and Jim, are on hand to help out, but their generation does parenting a little differently.",0,1,0,0,8.2,66
s862,TV Show,Genius,,,United States,"March 22, 2021",2017,3 Seasons,"Drama, History","As one of the 20th century’s most influential and celebrated artists, Pablo Picasso imagined and interpreted the world in new and unorthodox ways, reinventing our perception of creativity. Starring Antonio Banderas, Genius: Picasso explores how the artist’s passionate nature and relentless creative drive were bound up with his personal life, which featured tumultuous marriages, numerous affairs and ever-shifting political and personal alliances.",0,1,0,0,9.1,51
s863,TV Show,Teen Wolf,,,,"March 22, 2021",2011,6 Seasons,"Comedy, Drama, Horror","Scott was just a regular guy until one bite changed his life forever. Now he struggles to understand who he is and what he might become. Is he more wolf than human - or is it the other way around? Whichever it is, it's not going to be easy.",0,1,0,0,8.4,58
s864,TV Show,The Gloaming,,,,"March 21, 2021",2020,1 Season,"Drama, Mystery","When an unidentified woman is found brutally murdered, Detective Molly McGee teams up with fellow cop, Alex O'Connell, with whom she shares a tragic past, to solve the crime.",0,1,0,0,7.6,68
s865,TV Show,Catfish: The TV Show,,,United States,"March 20, 2021",2012,8 Seasons,"Documentaries, Reality, Teen",Catfish: The TV Show brings together couples who've interacted solely through LCD screens. Over the course of months they've supposedly fallen in love – but what will happen when they meet in real life for the first time?,0,1,0,0,4.3,77
s868,TV Show,ABC News Exclusive: President Joe Biden with George Stephanopoulos,,,,"March 18, 2021",2021,1 Season,News,"President Joe Biden sat down with ABC News' George Stephanopoulos for a wide-ranging interview, including discussion of migrants at the southern border and New York Gov. Andrew Cuomo.",0,1,0,0,6.0,36
s869,TV Show,TrueSouth,,,,"March 18, 2021",2018,3 Seasons,"Cooking & Food, Lifestyle & Culture","John T. Edge travels around the region, introducing viewers to Southern tastemakers, food, culture and history as they intertwine in the beautiful yet complex South.",0,1,0,0,7.5,98
s870,TV Show,Holmes Family Effect,,,,"March 17, 2021",2021,1 Season,Lifestyle & Culture,"Contractor Mike Holmes and his children, Sherry and Michael, tackle projects and surprise deserving individuals who are making positive impacts in their communities.",0,1,0,0,7.0,56
s871,TV Show,Mayans M.C.,,,"Mexico, United States","March 17, 2021",2018,3 Seasons,"Crime, Drama","""Mayans M.C."" is the next chapter in the ""Sons of Anarchy"" saga. Set in a post-Jax Teller world, Ezekiel ""EZ"" Reyes is fresh out of prison and a prospect in the Mayans M.C. charter on the CaliforniaMexico border. EZ, the gifted son of a proud Latino family and former golden boy, sees his quest for the American dream snuffed out by border violence. Faced with carving out a new identity for himself in his small town, EZ's need for vengeance drives him toward a life he never intended and can never escape.",0,1,0,0,7.2,43
s872,TV Show,America's Most Wanted,,,,"March 16, 2021",2021,1 Season,"Crime, Documentaries, Reality","Host Elizabeth Vargas breaks down cases and consults with a team of experts representing law enforcement units, while viewers at home have an opportunity to be armchair detectives by aiding in the pursuit of justice and tracking down culprits.",0,1,0,0,7.0,73
s873,TV Show,Staged,,,,"March 16, 2021",2020,2 Seasons,"Comedy, Drama, International","David Tennant and Michael Sheen star as two actors whose West End play has been put on hold due to Covid-19, but whose director has persuaded them to carry on rehearsing online.",0,1,0,0,4.1,96
s888,TV Show,People of Earth,,,,"March 15, 2021",2016,2 Seasons,"Comedy, Science Fiction, Sitcom",People of Earth is an American comedy television series created by David Jenkins about a support group for alien abductees.,0,1,0,0,5.6,33
s889,TV Show,Roadies,,,,"March 15, 2021",2016,1 Season,"Comedy, Drama, Music","Created by Oscar winner Cameron Crowe, ROADIES is an insider's look at the reckless, romantic, funny and often poignant lives of a committed group of roadies, who live for music and the defacto family they've formed along the way.",0,1,0,0,5.4,74
s892,TV Show,Terminator: The Sarah Connor Chronicles,,,,"March 15, 2021",2008,2 Seasons,"Action, Adventure, Drama","At the end of ""Terminator 2: Judgment Day,"" Sarah vanquished the Terminator sent from the future to kill her teenage son, John. Sarah and John now find themselves alone in a very dangerous, complicated world. Fugitives from the law, they are confronted with the reality that still more enemies from the future, and the present, could attack at any moment. The Sarah Connor Chronicles reveals what happens when Sarah (Lena Headey) stops running and goes on the offensive against an ever-evolving technological enemy bent on destroying her life, and perhaps the world. Her son, 15-year-old John Connor (Thomas Dekker), knows that he may be the future savior of mankind, but is not yet ready to take on the mantle of leadership that he's told is his destiny. John finds himself inextricably drawn to Cameron (Summer Glau), an enigmatic and otherworldly student at his high school, who soon proves to be much more than his confidante. She assumes the role of Sarah and John's fearless protector. On their trail are not only threats from the future, but an intelligent and tough FBI agent, James Ellison (Richard T. Jones), who soon becomes a powerful ally.",0,1,0,0,9.3,53
s901,TV Show,Black Death,,,,"March 11, 2021",2021,1 Season,Comedy,"Behold the dark tales of medieval times, where life is grim, absurd and humiliating! In other words, seriously relatable.",0,1,0,0,7.9,73
s902,TV Show,Game of Talents,,,,"March 11, 2021",2021,1 Season,Reality,"Combining the awe, wonder and spectacle of a large-scale variety show with a clue-centered, high-intensity investigative game, ""Game of Talents"" is a new hybrid series. The series pits two teams of contestants against each other as they attempt to figure out the surprising – and sometimes bizarre – hidden talents of the mystery performers. With more than $200,000 on the line, it's up to the contestants to identify unique skills, including fire dancing, spider wrangling, chainsaw juggling and contortion. Wayne Brady hosts.",0,1,0,0,5.7,38
s903,TV Show,My So-Called Life,,,,"March 11, 2021",1994,1 Season,"Drama, Teen","MSCL follows Angela Chase, a neurotic, touching and funny 15-year-old as she chronicles the ever-present trials and tribulations of adolescence. No matter the fixation, Angela finds extraordinary drama within ordinary situations as she navigates discovering who she is and where she belongs.",0,1,0,0,9.9,89
s904,TV Show,The Split,,,United Kingdom,"March 11, 2021",2018,2 Seasons,"Drama, International, Romance",'The Split' explores modern marriage and the legacy of divorce seen through the lens of the Defoes.,0,1,0,0,5.4,89
s905,TV Show,Heartland,,,,"March 10, 2021",2007,13 Seasons,"Drama, Family, International","Adapted from Lauren Brooke’s best-selling novels, this compelling family drama follows life on the Heartland ranch as sisters Amy and Lou, together with their grandfather Jack, deal with the challenges of running a ranch that has been in the family for generations.",0,1,0,0,9.3,98
s906,TV Show,Absolutely Ascot,,,,"March 9, 2021",2018,2 Seasons,Reality,"Big characters, extravagant lifestyles, tumultuous love-lives... Famous for its racecourse, million-pound homes and buzzing nightlife, this series follows Ascot's most glamorous residents across one busy summer season. Featuring a cast of wealthy and impossibly attractive millennials, there are tearful heart-to-hearts and full-on dramas as reputations are made and broken, flirtations become romances and lifelong friendships fall apart.",0,1,0,0,7.6,78
s907,TV Show,Dress to Impress,,,,"March 9, 2021",2017,2 Seasons,"Reality, Romance",Three fashion savvy competitors take part in a shopping showdown to win a blind date with a style conscious singleton.,0,1,0,0,7.5,75
s908,TV Show,Felicity,,,,"March 9, 2021",1998,4 Seasons,"Drama, Teen","A young fresh out of high school girl, follows her high school crush to college in New York City to be near him.",0,1,0,0,8.4,48
s910,TV Show,Blossom,,,,"March 8, 2021",1991,5 Seasons,"Comedy, Sitcom","Fifteen-year-old Blossom Russo is the only girl in a house that includes her session musician father, her curmudgeonly grandfather and two brothers, recovering addict Anthony and jock Joey, who is a few yards short of a first down. Mom has abandoned the family to pursue a singing career in Paris, and the family attempts to adjust. Blossom is not quite a beauty, but neither a geek. She is smart and reasonably popular. She dreams of a sitcom fantasy mother, and frequently gets ‘advice’ from famous celebrities. Blossom’s best friend, Six, an especially fast talker with a tendency to ramble, plays a significant part in her life.",0,1,0,0,5.3,47
s911,TV Show,Good Girls,,,United States,"March 8, 2021",2018,1 Season,"Comedy, Drama","When three suburban moms get tired of trying to make ends meet, they decide it's time to stick up for themselves by robbing the local supermarket at (toy) gunpoint. But when the manager catches a glimpse of one of them and the loot is far more than they expected, it doesn't take long for the three best friends to realize the perfect getaway will be harder than they think. From Executive Producer Jenna Bans (""Scandal"") comes this comedy-infused drama that mixes a little ""Thelma and Louise"" with a bit of ""Bre",0,1,0,0,4.6,94
s914,TV Show,Shipwrecked 2019,,,,"March 8, 2021",2019,1 Season,"International, Reality","On two remote islands, two rival tribes, the Tigers and the Sharks, battle against each other in the ultimate popularity contest in paradise. In each episode new arrivals land ashore where they’ll spend a day and night with each tribe. Both the Tigers and Sharks will do whatever it takes to win the new arrivals over in a bid to prove that they are the better island. At the end of each episode the new arrivals must decide which tribe they want to join…but in Shipwrecked, anything can happen. Sometimes the New Arrivals will have to duel against each other to stay, the tribes will also compete to win crucial advantages, and the rules of the game can change at any time. In this fierce contest to be the most popular, friendships are formed, romances blossom, and relationships are tested to their limits. At the end of this incredible adventure the biggest tribe will win the huge cash prize of £50,000… but can they all trust each other when it really matters?",0,1,0,0,4.5,96
s924,TV Show,Step Up: High Water,,,,"March 5, 2021",2018,1 Season,"Drama, Lifestyle & Culture",Following dancers in a contemporary performing arts school.,0,1,0,0,8.3,77
s925,TV Show,Stop the Hate: The Rise in Violence Against Asian Americans,,,,"March 5, 2021",2021,1 Season,News,An increase in hate crimes targeting Asian Americans is a silent symptom of the coronavirus pandemic.,0,1,0,0,4.0,63
s926,TV Show,Soul of a Nation,,,,"March 3, 2021",2021,1 Season,News,"A show by Black people, for all people, about the Black experience in America.",0,1,0,0,4.4,62
s927,TV Show,Top Chef,,,United States,"March 2, 2021",2006,17 Seasons,"Cooking & Food, Family, Reality","Top Chef offers a fascinating window into the competitive, pressure-filled environment of world class cookery and the restaurant business at the highest level. The series features seventeen aspiring chefs who compete for their shot at culinary stardom and the chance to earn the prestigious title of ""Top Chef.""",0,1,0,0,8.7,74
s930,TV Show,CoComelon,,,,"March 1, 2021",2020,2 Seasons,Kids,"At CoComelon, our primary goal has always been to engage families with entertaining and educational content that makes universally-relatable preschool moments fun. Our beautiful 3D animation and toe-tapping songs create a world that centers on the everyday experiences of young children. In addition to helping preschoolers learn letters, numbers, animal sounds, colors, and more, the videos impart prosocial life lessons, providing parents with an opportunity to teach and play with their children as they watch together.",0,1,0,0,7.2,90
s932,TV Show,Little Baby Bum,,,,"March 1, 2021",2017,3 Seasons,"Family, Kids","Little Baby Bum is the home of colourful kids content for children all around the world. Fun catchy songs, lovable and engaging characters take children on a journey of learning and adventure.",0,1,0,0,5.8,95
s936,TV Show,Jersey Shore: Family Vacation,,,,"February 26, 2021",2018,2 Seasons,Reality,"The gang kicks it off by heading to Las Vegas. After partying through Sin City, they head back to the East Coast, celebrating milestones in Atlantic City – and settle in for an extended summer stay at the Shore, reliving their glory days together.",0,1,0,0,9.9,85
s938,TV Show,The Challenge,,,,"February 26, 2021",1998,3 Seasons,"Action, Adventure, News","Real World and Road Rules alumni face off to win their share in cash and prizes. Each season brings new rules, new games, and new drama... let The Challenge begin!",0,1,0,0,8.3,56
s941,TV Show,Beartown,,,,"February 23, 2021",2021,1 Season,"Drama, International","In this five-episode series, the success of a small-town Swedish junior ice-hockey team leads to a violent act that shatters the town.",0,1,0,0,7.0,31
s943,TV Show,Spring Baking Championship,,,,"February 23, 2021",2015,1 Season,"Cooking & Food, Family, Lifestyle & Culture",Some of America's best bakers get set to prove their skills in this springtime baking championship.,0,1,0,0,7.9,79
s944,TV Show,Supervillain: The Making of Tekashi 6ix9ine,,,,"February 21, 2021",2021,1 Season,Documentaries,"This three-part documentary series profiles hip-hop artist Tekashi 6ix9ine?s epic rise to notoriety. Through an exclusive interview with the incendiary rapper after his release from prison earlier this spring, director Karam Gill (Ice Cold, G-Funk) examines the culture of manufactured celebrity through 6ix9ine?s mastery of social media.",0,1,0,0,9.8,55
s947,TV Show,Good Trouble,,,United States,"February 18, 2021",2019,3 Seasons,"Drama, Teen",Callie and Mariana Adams Foster venture to Los Angeles to start their adult lives and embark on their separate but intertwined journeys to change the world.,0,1,0,0,4.4,94
s950,TV Show,Kenan,,,,"February 17, 2021",2021,1 Season,"Black Stories, Comedy, Sitcom","Kenan's a local Atlanta TV personality and single father working hard to balance his career as the host of ""Wake Up With Kenan,"" a popular morning show, with raising his two spirited school-age daughters. But juggling his job and family proves difficult when his friend Mika is his tenacious producer, his brother Gary is his clueless manager, his father-in-law, Rick, is his toughest critic – and everyone who thinks they're doing their best to make his life a little easier seems to make it a whole lot harder.",0,1,0,0,5.5,31
s952,TV Show,"Bad Habits, Holy Orders",,,,"February 16, 2021",2017,1 Season,Reality,"Five party girls abandon booze, boys and smartphones and move into a Catholic convent for four weeks of life-changing spiritual guidance in this authentic, insightful and warmly humorous reality series. How will these two vastly different groups cope when the wild, materialistic lifestyle of the millennial generation collides with the devoted, simple existence of The Daughters of Divine Charity?",0,1,0,0,6.8,40
s953,TV Show,Keeping Up With the Kardashians,,,United States,"February 16, 2021",2007,19 Seasons,Reality,Keeping Up with the Kardashians takes viewers inside the hectic lives of Hollywood's modern-day Brady Bunch. Can two famous clans come together as one united front? Or will their individual lust for the limelight end up fracturing the family?,0,1,0,0,6.8,84
s954,TV Show,North Korea: Inside the Mind of a Dictator,,,,"February 16, 2021",2021,1 Season,Documentaries,Exclusive interviews and intimate archival information give a look at Kim Jong Un's life and reign.,0,1,0,0,5.3,93
s957,TV Show,60 Days In,,,United States,"February 15, 2021",2016,6 Seasons,"Crime, Documentaries, Reality",Seven civilians go under cover in Indiana's Clark County Jail to experience life behind bars.,0,1,0,0,9.6,31
s958,TV Show,Ancient Aliens,,,United States,"February 15, 2021",2010,14 Seasons,"Documentaries, History, Latino","If aliens visited Earth in the past, could they make an appearance in the future? For ancient alien theorists, the answer is a resounding yes. They believe that, by sharing their views with the world, they can help prepare future generations for the inevitable encounter that awaits them.",0,1,0,0,4.9,93
s959,TV Show,Bride and Prejudice: Forbidden Love,,,United States,"February 15, 2021",2020,1 Season,Reality,"Bride & Prejudice"" tackles race, religion, and sexual orientation by detailing familial bigotry that couples face as they prepare to get married. From an interfaith pair in Baltimore, to a gay twosome in Boston, and an interracial couple from Houston, the series introduces people whose path toward marriage is blocked by prejudiced family members who must approve of the unions. As engagements are announced and in-law meetings occur, viewers see the difficulties each couple encounters. Against the odds, the potential spouses aim to prove that their love can lead to long-lasting marriages.",0,1,0,0,8.6,48
s960,TV Show,Forged in Fire: Beat the Judges,,,United States,"February 15, 2021",2020,1 Season,Reality,"In each episode, the best bladesmiths from all over the country come to the forge for a once-in-a-lifetime opportunity, to square off against our renowned Forged in Fire Masters in the highest stakes forging competition yet!",0,1,0,0,4.4,73
s961,TV Show,House Hunters,,,United States,"February 15, 2021",1999,30 Seasons,"Family, Lifestyle & Culture, Reality","The pursuit of the perfect home involves big decisions. This series follows real buyers as they establish a budget, tour homes for sale, weigh pros and cons, and finally make an offer.",0,1,0,0,9.4,92
s962,TV Show,House Hunters International,,,United States,"February 15, 2021",2006,22 Seasons,"Family, Lifestyle & Culture, Reality","This spinoff of the wildly popular HGTV House Hunters globe trots from Sao Paolo to Prague. Home hunters and their real estate agents check out all sorts of architectural styles and work through the idiosyncrasies of buying real estate in other countries. In any language, home buying is an emotional experience.",0,1,0,0,9.8,93
s963,TV Show,Kings of Pain,,,United States,"February 15, 2021",2019,1 Season,"Documentaries, Science & Technology",“Kings of Pain” follows wildlife biologist Adam Thorn and professional animal handler Rob “Caveman” Alleva as they get bit and stung by some of the most dangerous animals and vicious stinging insects in the world.,0,1,0,0,5.7,42
s966,TV Show,Pawn Stars,,,United States,"February 15, 2021",2009,2 Seasons,Reality,"""Pawn Stars"" follows three generations of the Harrison family as they assess the value of items coming in and out of their Gold & Silver Pawn Shop in Las Vegas, from the commonplace to the truly historic.",0,1,0,0,5.0,45
s967,TV Show,Property Brothers,,,Canada,"February 15, 2021",2011,6 Seasons,"Family, Lifestyle & Culture, Reality",Contractor Jonathan Scott and real estate expert Drew Scott combine their skills to help families find and buy a house to transform into their dream home.,0,1,0,0,6.0,38
s968,TV Show,Southern Gothic,,,,"February 15, 2021",2020,1 Season,"Crime, Documentaries","The South can be as shadowy as the muddy waters that run through it, especially when it comes to crime; an exploration of the duplicitous characters, unique settings and boundless mysteries of the American South.",0,1,0,0,4.4,30
s970,TV Show,The Secret of Skinwalker Ranch,,,United States,"February 15, 2021",2020,1 Season,"Documentaries, Science Fiction","For the first time ever, HISTORY is gaining full, unprecedented access to one of the most infamous and secretive hotspots of paranormal and UFO-related activities on earth, Skinwalker Ranch.",0,1,0,0,8.6,89
s972,TV Show,The UnXplained,,,United States,"February 15, 2021",2019,2 Seasons,Documentaries,"The UnXplained explores the world’s most fascinating, strange and inexplicable mysteries. Hosted by Golden Globe & Emmy Award-winning actor William Shatner (Star Trek, Boston Legal) each episode will feature compelling contributions from scientists, historians, witnesses and experiencers – each seeking to shed light on how the seemingly impossible actually can happen.",0,1,0,0,7.3,54
s973,TV Show,Witches of Salem,,,,"February 15, 2021",2019,1 Season,"Drama, History","Dark, atmospheric re-enactments and expert interviews explore the mass hysteria that led to the infamous witch trials in Salem, Massachusetts.",0,1,0,0,9.0,45
s975,TV Show,Men in Kilts: A Roadtrip with Sam and Graham,,,,"February 14, 2021",2021,1 Season,"Documentaries, Lifestyle & Culture","Sam and Graham take viewers along on their adventures, discovering the rich, complex heritage of their native country, meeting local artisans and experts, and experiencing genuine moments of awe and fascination.",0,1,0,0,5.0,88
s978,TV Show,Hip Hop Uncovered,,,,"February 13, 2021",2021,1 Season,"Black Stories, Documentaries, Music",Hip Hop Uncovered reveals the untold story of how America’s streets helped shape hip hop culture from an expression of survival and defiance into music’s most dominant genre. The documentary series takes a deep dive into the paradox of America’s criminalization of the genre and its fascination with the street culture that created it and still exists within it.,0,1,0,0,6.5,39
s980,TV Show,Line of Duty,,,United Kingdom,"February 12, 2021",2012,5 Seasons,"Crime, Drama, International","Set in the fictional police anti-corruption unit AC-12, “Line of Duty” is a cat-and-mouse thriller that takes a probing look into modern policing and corruption. The British drama features an all-star cast including Keeley Hawes, Vicky McClure, Martin Compston, Adrian Dunbar, Lennie James, Neil Morrissey and Gina McKee.",0,1,0,0,9.0,35
s983,TV Show,Black Love,,,,"February 11, 2021",2017,3 Seasons,"Black Stories, Documentaries, Romance","BLACK LOVE is a docuseries created by newlywed filmmakers to highlight love stories from the Black community and answer the question, “What does it take to make a marriage work?” Couples featured have been married anywhere from 1 to 70 years and are from all walks of life. Black Love pulls back the curtain on how love begins and the reality of life-long love, offering proof that it can happen for everyone, but it isn’t a cakewalk. The show shares jaw dropping, sometimes cringe-worthy, other times utterly magical, always-true love stories.",0,1,0,0,4.5,38
s986,TV Show,Moesha,,,United States,"February 9, 2021",1996,6 Seasons,"Black Stories, Comedy, Sitcom","Navigating the twists and firsts of being a teen, Moesha juggles friendships, romance and the occasional drama while trying to keep her family together.",0,1,0,0,8.9,35
s987,TV Show,"Sister, Sister",,,United States,"February 9, 2021",1994,6 Seasons,"Black Stories, Comedy, Sitcom",Tia Landry and Tamera Campbell are twins separated at birth who learn of each other's existence and come together as teenagers.,0,1,0,0,7.3,36
s991,TV Show,Black Stories Presents: Your Attention Please,,,,"February 5, 2021",2020,2 Seasons,"Black Stories, Documentaries","Hosted by Craig Robinson, this three-part series explores nine Black voices who are part of the next generation of excellence. Join us as we embark on this visual journey.",0,1,0,0,9.2,87
s995,TV Show,Modern Family,,,United States,"February 4, 2021",2009,11 Seasons,"Comedy, Family, Sitcom","Today's American families come in all shapes and sizes. The cookie cutter mold of man + wife + 2.5 kids is a thing of the past, as it becomes quickly apparent in the bird's eye view of ABC's half-hour comedy, which takes an honest and often hilarious look at the composition and complexity of modern family life.",0,1,0,0,6.7,88
s996,TV Show,Our America: Living While Black,,,,"February 3, 2021",2020,1 Season,"Black Stories, Documentaries",ABC Owned Television Stations present personal stories that go beyond the statistics to explore life in America as present-day challenges ignite change for a better future.,0,1,0,0,7.2,42
s999,TV Show,Baldwin Hills,,,United States,"February 1, 2021",2007,3 Seasons,"Black Stories, Drama, Reality","BET’s reality docu-drama will explore the lives of 11 upper middle class African American teens as they grow up in BALDWIN HILLS, an upscale black neighborhood in Los Angeles where athletes, television and film stars, doctors and lawyers reside.",0,1,0,0,9.0,76
s1000,TV Show,Being Mary Jane,,,United States,"February 1, 2021",2013,5 Seasons,Drama,"BEING MARY JANE is BET's first one-hour drama brought to us by the creator of ""Girlfriends"" and ""The Game."" The series focuses on the life of SNC news anchor, Mary Jane Paul. She seems to have it all, yet something is missing.",0,1,0,0,8.7,89
s1001,TV Show,Black Ink Crew,,,United States,"February 1, 2021",2013,3 Seasons,Reality,"In the heart of Harlem, Black Ink is the only black-owned and operated tattoo parlor as well as one of the most famous in the country. Black Ink owner, and noted hardass, Ceaser employs some close, and very vocal friends that make up the ""Crew.""",0,1,0,0,4.2,96
s1002,TV Show,College Hill,,,United States,"February 1, 2021",2007,3 Seasons,Reality,"Series follows the lives of eight university students as they live, learn, love, laugh, and experience life as young adults together under one roof.",0,1,0,0,8.3,63
s1004,TV Show,Love & Hip Hop Atlanta,,,United States,"February 1, 2021",2013,3 Seasons,"Music, Reality","Love and Hip Hop: Atlanta has returned for a second season! Back in the Dirty South, Atlanta is the new frontier in entertainment where the opportunity to make it big in the rap game is always one hustle away.",0,1,0,0,7.2,60
s1008,TV Show,The Lady And The Dale,,,United States,"February 1, 2021",2021,1 Season,Documentaries,This documentary series explores an audacious 1970s auto scam centered around a mysterious entrepreneur.,0,1,0,0,8.9,84
s1011,TV Show,Jann,,,Canada,"January 29, 2021",2019,2 Seasons,Comedy,"""In JANN, Jann Arden plays a fictionalized, self-deprecating version
of herself: a singer songwriter of a “certain age” in severe denial of the harsh reality that her former music career is slowly (okay rapidly) fading away. But it’s not just Jann’s career that’s on life support – she’s newly single (don’t remind her), her sister may disown her, and her mother may be showing early signs of memory loss. Jann's personal life is in shambles and she's convinced that the cure-all is to enlist a new manager to help rebrand her image. Filled with plenty of LOL moments, she embarks on a quest to return to greatness and go viral, but instead gets tangled in the pressures of her ‘real’ life. Jann is at the crossroads between who she was and who she wants to be. Can Jann stage a comeback, reclaim fame…and be there for the people who love her?""",0,1,0,0,9.8,61
s1013,TV Show,Mixed-ish,,,United States,"January 27, 2021",2019,2 Seasons,"Black Stories, Comedy, Sitcom","In this spinoff of the hit series black-ish, Rainbow Johnson recounts her experience growing up in a mixed-race family in the '80s, and the constant dilemmas they had to face over whether to assimilate or stay true to themselves. Bow's parents Paul and Alicia decide to move from a hippie commune to the suburbs to better provide for their family. As her parents struggle with the challenges of their new life, Bow and her siblings navigate a mainstream school in which they’re perceived as neither black nor white.",0,1,0,0,8.2,67
